Domaine,Zone,Élément,Produit,Année,Unité,Valeur
"Bilans Alimentaires (2010-)","Népal","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Nicaragua","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","23"
"Bilans Alimentaires (2010-)","Nicaragua","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Nicaragua","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","33"
"Bilans Alimentaires (2010-)","Nicaragua","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","138"
"Bilans Alimentaires (2010-)","Nicaragua","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","3"
"Bilans Alimentaires (2010-)","Nicaragua","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","15"
"Bilans Alimentaires (2010-)","Nicaragua","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","2.67"
"Bilans Alimentaires (2010-)","Nicaragua","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","2.35"
"Bilans Alimentaires (2010-)","Nicaragua","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","29.87"
"Bilans Alimentaires (2010-)","Nicaragua","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","0.4"
"Bilans Alimentaires (2010-)","Nicaragua","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","7.46"
"Bilans Alimentaires (2010-)","Nicaragua","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","0.1"
"Bilans Alimentaires (2010-)","Nicaragua","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","9.01"
"Bilans Alimentaires (2010-)","Nicaragua","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","4.54"
"Bilans Alimentaires (2010-)","Niger","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","60"
"Bilans Alimentaires (2010-)","Niger","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","49"
"Bilans Alimentaires (2010-)","Niger","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","1"
"Bilans Alimentaires (2010-)","Niger","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","23"
"Bilans Alimentaires (2010-)","Niger","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","55"
"Bilans Alimentaires (2010-)","Niger","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","21"
"Bilans Alimentaires (2010-)","Niger","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","27.71"
"Bilans Alimentaires (2010-)","Niger","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","1.15"
"Bilans Alimentaires (2010-)","Niger","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","2.42"
"Bilans Alimentaires (2010-)","Niger","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","0.57"
"Bilans Alimentaires (2010-)","Niger","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Niger","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","0.01"
"Bilans Alimentaires (2010-)","Niger","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Nigéria","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","302"
"Bilans Alimentaires (2010-)","Nigéria","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","414"
"Bilans Alimentaires (2010-)","Nigéria","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","297"
"Bilans Alimentaires (2010-)","Nigéria","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","273"
"Bilans Alimentaires (2010-)","Nigéria","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","186"
"Bilans Alimentaires (2010-)","Nigéria","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","128"
"Bilans Alimentaires (2010-)","Nigéria","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","716.63"
"Bilans Alimentaires (2010-)","Nigéria","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","371.48"
"Bilans Alimentaires (2010-)","Nigéria","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","600.43"
"Bilans Alimentaires (2010-)","Nigéria","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","68.54"
"Bilans Alimentaires (2010-)","Nigéria","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","55.25"
"Bilans Alimentaires (2010-)","Nigéria","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","0.67"
"Bilans Alimentaires (2010-)","Nigéria","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","4.67"
"Bilans Alimentaires (2010-)","Nigéria","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0.1"
"Bilans Alimentaires (2010-)","Norvège","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","96"
"Bilans Alimentaires (2010-)","Norvège","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","28"
"Bilans Alimentaires (2010-)","Norvège","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","136"
"Bilans Alimentaires (2010-)","Norvège","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","111"
"Bilans Alimentaires (2010-)","Norvège","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","4"
"Bilans Alimentaires (2010-)","Norvège","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","9"
"Bilans Alimentaires (2010-)","Norvège","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","102.52"
"Bilans Alimentaires (2010-)","Norvège","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","567.73"
"Bilans Alimentaires (2010-)","Norvège","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","953.74"
"Bilans Alimentaires (2010-)","Norvège","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","0.28"
"Bilans Alimentaires (2010-)","Norvège","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","174.48"
"Bilans Alimentaires (2010-)","Norvège","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","0.33"
"Bilans Alimentaires (2010-)","Norvège","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","4.46"
"Bilans Alimentaires (2010-)","Norvège","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0.03"
"Bilans Alimentaires (2010-)","Nouvelle-Calédonie","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","7"
"Bilans Alimentaires (2010-)","Nouvelle-Calédonie","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","1"
"Bilans Alimentaires (2010-)","Nouvelle-Calédonie","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","7"
"Bilans Alimentaires (2010-)","Nouvelle-Calédonie","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","10"
"Bilans Alimentaires (2010-)","Nouvelle-Calédonie","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Nouvelle-Calédonie","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","1"
"Bilans Alimentaires (2010-)","Nouvelle-Calédonie","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","0.27"
"Bilans Alimentaires (2010-)","Nouvelle-Calédonie","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","0.42"
"Bilans Alimentaires (2010-)","Nouvelle-Calédonie","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","9.61"
"Bilans Alimentaires (2010-)","Nouvelle-Calédonie","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","0.4"
"Bilans Alimentaires (2010-)","Nouvelle-Calédonie","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","0.48"
"Bilans Alimentaires (2010-)","Nouvelle-Calédonie","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","0.08"
"Bilans Alimentaires (2010-)","Nouvelle-Calédonie","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","1.06"
"Bilans Alimentaires (2010-)","Nouvelle-Calédonie","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0.31"
"Bilans Alimentaires (2010-)","Nouvelle-Zélande","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","102"
"Bilans Alimentaires (2010-)","Nouvelle-Zélande","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","59"
"Bilans Alimentaires (2010-)","Nouvelle-Zélande","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","123"
"Bilans Alimentaires (2010-)","Nouvelle-Zélande","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","200"
"Bilans Alimentaires (2010-)","Nouvelle-Zélande","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","7"
"Bilans Alimentaires (2010-)","Nouvelle-Zélande","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","144"
"Bilans Alimentaires (2010-)","Nouvelle-Zélande","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","12.27"
"Bilans Alimentaires (2010-)","Nouvelle-Zélande","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","100.59"
"Bilans Alimentaires (2010-)","Nouvelle-Zélande","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","26.83"
"Bilans Alimentaires (2010-)","Nouvelle-Zélande","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","0.12"
"Bilans Alimentaires (2010-)","Nouvelle-Zélande","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","11.92"
"Bilans Alimentaires (2010-)","Nouvelle-Zélande","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","5.3"
"Bilans Alimentaires (2010-)","Nouvelle-Zélande","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","4.28"
"Bilans Alimentaires (2010-)","Nouvelle-Zélande","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","1.16"
"Bilans Alimentaires (2010-)","Oman","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","43"
"Bilans Alimentaires (2010-)","Oman","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","57"
"Bilans Alimentaires (2010-)","Oman","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","1"
"Bilans Alimentaires (2010-)","Oman","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","114"
"Bilans Alimentaires (2010-)","Oman","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","11"
"Bilans Alimentaires (2010-)","Oman","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","12"
"Bilans Alimentaires (2010-)","Oman","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","2.2"
"Bilans Alimentaires (2010-)","Oman","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","100.63"
"Bilans Alimentaires (2010-)","Oman","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","121.06"
"Bilans Alimentaires (2010-)","Oman","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","25.1"
"Bilans Alimentaires (2010-)","Oman","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","4.39"
"Bilans Alimentaires (2010-)","Oman","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","2.26"
"Bilans Alimentaires (2010-)","Oman","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","0.22"
"Bilans Alimentaires (2010-)","Oman","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Ouganda","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","172"
"Bilans Alimentaires (2010-)","Ouganda","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","47"
"Bilans Alimentaires (2010-)","Ouganda","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","128"
"Bilans Alimentaires (2010-)","Ouganda","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","66"
"Bilans Alimentaires (2010-)","Ouganda","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Ouganda","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","51"
"Bilans Alimentaires (2010-)","Ouganda","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","458.39"
"Bilans Alimentaires (2010-)","Ouganda","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Ouganda","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","0.21"
"Bilans Alimentaires (2010-)","Ouganda","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","5.38"
"Bilans Alimentaires (2010-)","Ouganda","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","0.05"
"Bilans Alimentaires (2010-)","Ouganda","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Ouganda","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","0.01"
"Bilans Alimentaires (2010-)","Ouganda","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Ouzbékistan","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","900"
"Bilans Alimentaires (2010-)","Ouzbékistan","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","168"
"Bilans Alimentaires (2010-)","Ouzbékistan","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","35"
"Bilans Alimentaires (2010-)","Ouzbékistan","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","67"
"Bilans Alimentaires (2010-)","Ouzbékistan","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","5"
"Bilans Alimentaires (2010-)","Ouzbékistan","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","156"
"Bilans Alimentaires (2010-)","Ouzbékistan","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","83.97"
"Bilans Alimentaires (2010-)","Ouzbékistan","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","0.26"
"Bilans Alimentaires (2010-)","Ouzbékistan","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","8.44"
"Bilans Alimentaires (2010-)","Ouzbékistan","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","0.46"
"Bilans Alimentaires (2010-)","Ouzbékistan","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","0.02"
"Bilans Alimentaires (2010-)","Ouzbékistan","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Ouzbékistan","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","0.01"
"Bilans Alimentaires (2010-)","Ouzbékistan","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Pakistan","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","2032"
"Bilans Alimentaires (2010-)","Pakistan","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","697"
"Bilans Alimentaires (2010-)","Pakistan","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Pakistan","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","1279"
